Keyword,Id,CreatedAt,Country,Country_Code,Place,RetweetedStatus,UsrFavouriteCount,Text,Lang,UsrName,UsrId,UsrLang,UsrLocation,UsrFollowersCount,UsrFriendsCount,UsrVerified,UsrCreatedAt,UsrDescription,UsrGeoEnabled,UsrStatuesCount,UsrTimeZone,UsrUtcOffset,Retweeted,Retweet_Cont
ZIKA,708379752667611136,Mar 11 2016 19:51:08,Argentina,AR,Lomas de Zamora-Argentina,0,3444,'Taller de prevención 👈☺ #Dengue #Zika #Chikungunya @ Barrio Esperanza https//tco/9CadQDYyLo',es,MechiLugo,1949371651,es,Lugano,304,441,False,Oct 09 2013 14:05:07,EstudianteDeMedicinaUBA • HURACÁN Socia 14089♡ • Madrina de IgnacioCiro♡• TengounangelTobias♡ • SOLO DIOS PODRA JUZGARME •,True,6968,None,None,False,0
ZIKA,708379420004904960,Mar 11 2016 19:49:49,Brasil,BR,Guarujá-Brasil,0,1037,'o irmão da julia é zika o mlk literalmente é o mestre dos desastre kkkkkkkkkkkkkkkkkkkk eu morro c esse mlk',pt,dessaoliveeira,71667640,pt,#013,1169,617,False,Sep 04 2009 23:17:16,Mas a vida só gosta de quem gosta de viver !!! #blessed ☮ ♛ † ✌ ♡ 22012016,True,51520,Newfoundland,-12600,False,0
ZIKA,708379326173974528,Mar 11 2016 19:49:27,Honduras,HN,Honduras,0,1869,'La próxima semana se ejecutarán fuertes operativos contra el vector que transmite el zika #LaTarde',es,radiohrn,55387749,es,Honduras,119038,165,False,Jul 09 2009 22:42:13,HRN la voz de Honduras es la primer radio emisora del país Bulevar Supaya Tegucigalpa Honduras Tel 2325100,True,98136,Central America,-21600,False,0
ZIKA,708378651218194432,Mar 11 2016 19:46:46,Honduras,HN,Honduras,0,1869,'Francis Contreras Tenemos 185 mujeres embarazadas sospechosas de portar zika #LaTarde',es,radiohrn,55387749,es,Honduras,119038,165,False,Jul 09 2009 22:42:13,HRN la voz de Honduras es la primer radio emisora del país Bulevar Supaya Tegucigalpa Honduras Tel 2325100,True,98136,Central America,-21600,False,0
ZIKA,708378135415357440,Mar 11 2016 19:44:43,United States,US,Manhattan-NY,0,647,'Health Panel Discusses Zika Virus https//tco/uh555IQFED @ReproRights',et,srodriguezcrr,3376124885,en,New York NY,397,2435,False,Jul 14 2015 18:01:41,Advocacy Fellow for Global Legal Program at Center for Reproductive Rights Views are my own,True,777,Eastern Time (US & Canada),-18000,False,0
ZIKA,708377945463623680,Mar 11 2016 19:43:57,Honduras,HN,Honduras,0,1869,'Confirmada la primera muerte por Guillain Barré asociado con el zika según las Autoridades de Salud #LaTarde https//tco/Olh4T0yX03',es,radiohrn,55387749,es,Honduras,119038,165,False,Jul 09 2009 22:42:13,HRN la voz de Honduras es la primer radio emisora del país Bulevar Supaya Tegucigalpa Honduras Tel 2325100,True,98136,Central America,-21600,False,2
ZIKA,708377695734910976,Mar 11 2016 19:42:58,Bolivia,BO,Bolivia,0,88,'SEDES declara alerta roja por #zika en #SantaCruz https//tco/VSVpppPFrT https//tco/hg4pf7YW0b',es,LaRazon_Bolivia,44489439,es,La Paz Bolivia,188870,255,False,Jun 03 2009 23:34:49,El periódico más influyente de Bolivia También nos puede seguir en http//tco/7NNB4sgOdl,True,113858,America/La_Paz,-14400,False,0
ZIKA,708377174290669568,Mar 11 2016 19:40:54,Paraguay,PY,Paraguay,0,855,"'#Zika ""Vamos a analizar a los propios mosquitos para determinar que zonas tienen el virus"" Nicolás Aguayo de @SenepaParaguay #730AM'",es,ABCCardinal,218488955,es,Paraguay,106510,622,False,Nov 22 2010 13:52:05,La radio más potente del país Noticias deportes debate y la mejor música paraguaya En el aire desde 1991 ☎ 41 51 730 0972 730 730,True,67918,Santiago,-10800,False,0
ZIKA,708376888662695938,Mar 11 2016 19:39:45,Paraguay,PY,Paraguay,0,855,"'#Zika ""Cubiertas floreros todo tipo de residuos todavía nos encontramos con eso en las casas"" Nicolás Aguayo de @SenepaParaguay #730AM'",es,ABCCardinal,218488955,es,Paraguay,106510,622,False,Nov 22 2010 13:52:05,La radio más potente del país Noticias deportes debate y la mejor música paraguaya En el aire desde 1991 ☎ 41 51 730 0972 730 730,True,67918,Santiago,-10800,False,0
ZIKA,708372778215456769,Mar 11 2016 19:23:25,United States,US,Cambridge-MA,0,11424,'Pues sepan que el mosquito que carga el virus del zika dengue es 70% resistente al pesticida que se usa ahora Van a crear otro Fatal',es,MinistroCiencia,465973960,en,Perreando por un PR mejor,1267,309,False,Jan 16 2012 22:55:38,Ministro de Ciencias de Puerto Rico Triunfador de la vida En el exilio Cerca de Cambridge El LSD era puro,True,58754,Eastern Time (US & Canada),-18000,False,0
ZIKA,708372378582163456,Mar 11 2016 19:21:50,Venezuela,VE,Venezuela,0,6813,'y ahorita que estaba bien el gym dandole duro para Semana Santa me viene a dar el zika (',es,EliezerSalon14,2260822003,es,BarquisimetoVenezuela,19374,1896,False,Dec 24 2013 23:51:22,Planeando mi futuro,True,76922,None,None,False,1
ZIKA,708372171102429184,Mar 11 2016 19:21:01,México,MX,Oaxaca de Juárez-Oaxaca,0,106,'#Paraguay reporta primer caso de embarazada con #zika https//tco/vjEnw9aU5Q',es,Oaxaca_Digital,184111624,es,Oaxaca de Juárez Mexico,32537,5816,False,Aug 28 2010 18:35:30,Oaxaca Digital La revista Digital de Noticias líder en #Oaxaca Visitanos en http//tco/u1clT3AMnl,True,142035,Mexico City,-21600,False,0
ZIKA,708372060532285440,Mar 11 2016 19:20:34,United States,US,Cambridge-MA,0,1654,'El @DeptSaludPR anuncia 44 casos nuevo de #Zika en #PuertoRico para un total de 201 casos 21 casos son de mujeres embarazadas',es,JesusAlvelo,98256630,en,Puerto Rico,360,262,False,Dec 21 2009 02:06:26,Postdoctoral Researcher at @MIT in The Fluid Dynamics of Disease Transmission Laboratory at @MIT_CEE Biofuel Microbes and Epidemiology,True,8609,Eastern Time (US & Canada),-18000,False,0
ZIKA,708371988537020416,Mar 11 2016 19:20:17,Paraguay,PY,Paraguay,0,28,'@msaludpy confirma primer caso de Zika en una embarazada en Paraguay https//tco/tMB6Y4TuOa https//tco/CqEvkZJB4W',es,oviedopress,236948573,es,Coronel Oviedo Paraguay,3766,693,False,Jan 11 2011 18:48:05,La actualidad de Coronel Oviedo desde la redacción de OviedoPress,True,12841,Buenos Aires,-10800,False,0
ZIKA,708386837694423040,Mar 11 2016 20:19:17,Brasil,BR,Campo Largo-Brasil,0,6493,'Nunca fiquei tão feliz em pegar Dengue/Zika e Chikunguya no trabalho de biologia',pt,winnterfell,1831992301,pt,•,1833,3228,False,Sep 08 2013 17:16:49,twd got ouat ahs ftwd utd e mais umas 900 mil atrasadas perdidas por aí,True,46200,Brasilia,-10800,False,0
ZIKA,708385228151234560,Mar 11 2016 20:12:54,Brasil,BR,Barbacena-Brasil,0,32401,'nasci com zika vírus dez de pequeno pq minha vida da tudo errado',pt,_polinhosouza,2155890782,pt,Barbacena Minas Gerais,3294,3307,False,Oct 26 2013 01:07:32,{Nada Consta},True,18704,Brasilia,-10800,False,0
ZIKA,708384735765110786,Mar 11 2016 20:10:56,United States,US,Claudia Nance Rollins Building,0,2845,'Had a great time presenting my SIR model that predicts transmission of new #Zika cases #PublicHealthInAction',en,RachSafeek,354836393,en,Atlanta GA|Salvador Brazil,793,451,False,Aug 14 2011 11:27:36,MPH Candidate @EmoryUniversity President/Founder of @FightStigmaCamp Former #HIV #HCV Clinical Researcher at @DukeU,True,2367,Eastern Time (US & Canada),-18000,False,0
ZIKA,708384041809018882,Mar 11 2016 20:08:11,Ecuador,EC,Quito-Ecuador,0,19,'71 casos de virus zika en Ecuador [https//tco/Z47NOLyKig] https//tco/8mGdjhlmL1 @ecuainm',es,ecuainm,42479903,es,Quito Ecuador,287021,347,False,May 25 2009 20:25:55,El periódico instantáneo del Ecuador Informando desde 10 de Agosto de 2004,True,127488,Quito,-18000,False,0
ZIKA,708383981570490368,Mar 11 2016 20:07:57,United States,US,North Carolina-USA,0,11,'early 200 cases of Zika infection have been reported in the United States and there are fears the number will continue to grow',en,10661776b,121825148,en,ACC land,642,1454,False,Mar 10 2010 18:20:09,I remember when America was great so I know how far we have fallen,True,7442,Eastern Time (US & Canada),-18000,False,0
ZIKA,708383756705370113,Mar 11 2016 20:07:03,México,MX,Hermosillo-Sonora,0,202,'#MUNDO #NoticiasLaCamionera Primer caso de embarazada con zika en Paraguay https//tco/UulV1nRY9F https//tco/fIs2mFLxoT',es,soylacamionera,2286955975,es,Hermosillo Sonora,2475,2205,False,Jan 11 2014 17:27:56,Escúchanos en TuneIn La Camionera Facebook La Camionera Whatsapp y SMS al 6623 281861 Tel Cabina 216 6118,True,11330,Mazatlan,-25200,False,0
ZIKA,708391712167743489,Mar 11 2016 20:38:40,Brasil,BR,Rio das Ostras-Brasil,0,82,'Médicos se eu tô com todos os sintomas da zika custa muito fazer o exame para saber se eu tô realmente ou não?',pt,SantoroRapha,63607552,en,Brazil,167,167,False,Aug 07 2009 01:59:08,Keep Calm and Tweet You know Just fangirling around,True,75660,Brasilia,-10800,False,0
ZIKA,708391163078774784,Mar 11 2016 20:36:29,Brasil,BR,Brazil,0,514,'Os muleque é zika a vida é linda',pt,_juumends,756424478,pt,Ipatinga Minas Gerais,340,215,False,Aug 14 2012 04:04:07,senta que nem moça,True,6211,Brasilia,-10800,False,0
ZIKA,708390199433306112,Mar 11 2016 20:32:39,Brasil,BR,Sorocaba-Brasil,0,1578,'pq todos estão falando q eu to com zika ql eh a brisa de vcs',pt,_AndrezaMendoza,400402677,pt,Sorocaba,504,368,False,Oct 29 2011 00:08:17,Katycat,True,39497,Greenland,-10800,False,0
ZIKA,708389731067957248,Mar 11 2016 20:30:47,Brasil,BR,Foz do Iguaçu-Brasil,0,442,'É O TAL DO MIOTTAO ZIKA',pt,Bmiotti,433019259,pt,,115,88,False,Dec 10 2011 01:50:39,@BrMiotti,True,8722,None,None,False,0
ZIKA,708389515468136448,Mar 11 2016 20:29:56,Panama,PA,Panama,0,2929,'#ProvinciasCri Mantienen alerta por virus del Zika en feria de David https//tco/oRSMzcBjHE https//tco/WMZrDS7jL1',und,CriticaPa,250337291,es,Panamá,153171,1041,True,Feb 10 2011 22:13:52,Somos el diario número 1 en circulación de Panamá Nos identificamos con el sentir y la cultura panameña popular con información sin tapujos ni tabúes,True,298914,Central America,-21600,False,0
ZIKA,708389127335624704,Mar 11 2016 20:28:23,Nicaragua,NI,Nicaragua,0,744,'Piden mas pruebas de Zika en El Salvador https//tco/X22bct3Yyd https//tco/xgVQ2uaJcT',es,CANAL15NIC,143839873,es,NICARAGUA,29467,49,False,May 14 2010 15:04:31,CANAL 15 ES 100% NOTICIAS EL PRIMER Y UNICO CANAL DE NOTICIAS DE NICARAGUA CON 24 HORAS DE INFORMACION,True,92806,Central America,-21600,False,0
ZIKA,708388643191267332,Mar 11 2016 20:26:28,Canada,CA,Canada,0,1704,'Trois mesures que le Canada peut prendre pour ralentir la propagation du virus #zika https//tco/irdK9KzVVg #polcan https//tco/oFw0PAPDIX',fr,IRPP,21221149,en,Montréal Québec Canada,5794,1049,False,Feb 18 2009 18:05:19,Canada's leading independent think tank Home of #PolicyOptions | Le think tank indépendant de premier rang au Canada Éditeur d'Options politiques,True,4925,Eastern Time (US & Canada),-18000,False,1
ZIKA,708387630514380800,Mar 11 2016 20:22:26,Deutschland,DE,Berlin-Germany,0,1244,'Wollen Sie Zika zu vermeiden? Bleiben Sie mehr als eine Meile über dem Meeresspiegel C # Gesundheit http // https//tco/SGKEnjqOyH',de,Dessousandmore,390624950,de,Germany / Munich / Bavaria,6656,5680,False,Oct 14 2011 08:23:12,Berufen um Mädels & hartesündige Jungs zu bekleiden mit Dessous/LingerieLack& LederDressYoungFashionModeLederhandtaschenCookingNaturopathySchokodream,True,185802,Berlin,3600,False,0
ZIKA,708382610322538496,Mar 11 2016 20:02:30,United States,US,Washington-DC,0,1083,'@TMikaMouse delegates If my boss says we're goingI'm getting the summer flu or Zika or some shit',en,LadyBugAssassin,16614212,en,,2106,1591,False,Oct 06 2008 14:25:49,A$AP Mommy Here for kicks and giggles chill don't pay the bills I'm not a foodie I'm just greedy Baby Oil Gel Twitter Time for a level up!,True,169973,Central Time (US & Canada),-21600,False,0
ZIKA,708396946180935684,Mar 11 2016 20:59:28,Uruguay,UY,Uruguay,0,1586,'tengo zika',und,brunooog_29,1849555976,es,Montevideo Uruguay,719,793,False,Sep 09 2013 21:59:38,instagram brunoogandos29 wpp 094 900 392 snap brunogandos29,True,19850,Brasilia,-10800,False,0
ZIKA,708401967559811073,Mar 11 2016 21:19:25,Brasil,BR,Santa Bárbara d'Oeste-Brasil,0,3834,'Acabei de lembrar que quarta feira vou ser obrigado a cantar de novo a paródia de Diamonds sobre o zika vírus Micão tour parte 2',pt,mahromeiroo,3069013547,en,Fundo do Poço,249,153,False,Mar 04 2015 01:24:23,Num sei to loka Snap mahromeiro,True,16323,Brasilia,-10800,False,0
ZIKA,708401658854809601,Mar 11 2016 21:18:11,United States,US,Greenacres-FL,0,814,'@SteveWeagleWPTV great retweet ref Zika',en,loyalangel32,3331406169,en,Florida USA,93,225,False,Jun 17 2015 16:02:03,Love Life! Live for today+ For tomorrow may never come+ I thank God for giving me today+ yes I am a Christian+,True,848,None,None,False,0
ZIKA,708401362565009408,Mar 11 2016 21:17:00,Peru,PE,Madre De Dios-Peru,0,12871,'#MadreDeDios Minsa refuerza información sobre #dengue #chikungunya #Zika en zonas fronterizas con Brasil y Bolivia https//tco/Wz0Kgoe4Qo',es,Minsa_Peru,138471254,es,Lima Perú,236668,4058,False,Apr 29 2010 16:50:55,En el Minsa tenemos la misión de proteger la dignidad personal promoviendo la salud previniendo las enfermedades y garantizando la atención integral en salud,True,31537,Lima,-18000,False,0
ZIKA,708401357653282816,Mar 11 2016 21:16:59,Brasil,BR,Jaraguá do Sul-Brasil,0,13706,'Tomar um banho zika pq ta foda esse calor',pt,_fallsmouth,103596670,pt,,1154,576,False,Jan 10 2010 15:42:44,caçando cogumelos no vale encantado,True,39002,Brasilia,-10800,False,0
ZIKA,708401082641326081,Mar 11 2016 21:15:54,Brasil,BR,Rio de Janeiro-Brazil,0,1320,'Que não seja zika nem dengue amém',pt,EduardaSaavedr1,4106786980,pt,Da Sthefany,278,287,False,Nov 03 2015 19:38:03,,True,5985,None,None,False,0
ZIKA,708400556084228096,Mar 11 2016 21:13:48,United States,US,Abilene-TX,0,3379,"'I'm the kind of person that hears about the zika virus and starts googling ""can the zika virus effect pregnancies 5 years from now?""'",en,MissmaciLeigh,123106638,en,,310,305,False,Mar 15 2010 01:10:33,One time I saw Regina George wearing army pants and flip flops so I bought army pants and flip flops,True,22236,Central Time (US & Canada),-21600,False,0
ZIKA,708400362101809152,Mar 11 2016 21:13:02,Colombia,CO,Bogotá-D.C.-Colombia,0,188,'Mosquito del zika se está adaptando a los 2600 metros en Bolivia https//tco/ndPdjIRdsO @olgageorgina @salud_atlantico @javierlopez2014',es,JavierCormane,1522945123,es,Bogotá Colombia,1268,1243,False,Jun 16 2013 18:54:37,Médico MSc en gobierno y políticas públicas profesor universitario,True,2199,Eastern Time (US & Canada),-18000,False,0
ZIKA,708400302194630656,Mar 11 2016 21:12:48,Brasil,BR,Campinas-Brasil,0,4512,'Minha mãe é a mais zika kkkkkk amo',pt,biiaperim,358805098,pt,chikalândia,1111,340,False,Aug 20 2011 14:47:33,,True,8040,Brasilia,-10800,False,0
ZIKA,708399914297008128,Mar 11 2016 21:11:15,Brasil,BR,Cruzeiro do Sul-Brasil,0,553,'Que nojo desses rolo de zika vírus',pt,LucasRempel,2984810198,pt,,228,189,False,Jan 16 2015 00:21:03,Na realidade eu sou desejo e sonho de consumo ♡jhenni♡,True,4924,Mid-Atlantic,-7200,False,0
ZIKA,708399121414000640,Mar 11 2016 21:08:06,Brasil,BR,Sao Paulo-Brazil,0,0,'BRN Can a Desperate Brazil Finally Tap Its Oil Wealth? Brazil is wracked by the Zika virus rising inflation a… https//tco/pxV9BMsVYn',en,pairsonnalitesB,185789961,pt,PORTUGUÊS | Italiano,884,785,False,Sep 01 2010 21:06:16,Keeping uptodate on social exclusion worldwide | Português & Italiano | Contra a exclusão social Contro l'esclusione sociale | Notfor PROFIT,True,419755,Brasilia,-10800,False,0
ZIKA,708398376900038658,Mar 11 2016 21:05:09,Brasil,BR,Cruz Alta-Brasil,0,5494,'Zika e Roger são definitivamente as melhores parcerias',pt,retimarques,2336801899,pt,WE ARE INFINITE,565,251,False,Feb 10 2014 14:44:11,Procurando encontrar uma direção nesse mundo de ilusão,True,13107,Mid-Atlantic,-7200,False,1
ZIKA,708405381953953792,Mar 11 2016 21:32:59,Brasil,BR,Sao Paulo-Brazil,0,106090,'#MarianaGodoyEntrevista Fora Zika Dilma',und,palestra77,1663622202,pt,,2332,3507,False,Aug 11 2013 23:08:15,THE BEST WE HAVE IN THE WORLD WOMAN PALMEIRAS,True,89970,None,None,False,0
ZIKA,708405272381923329,Mar 11 2016 21:32:33,Colombia,CO,Envigado-Colombia,0,101,'Auditores MALOS acabaron con capacidad de MD general ahora niveles complejos reventadosmueren ptes en urgenciaspero lo importante es zika',es,drsapg,1075097418,es,Medellin Antioquia,205,23,False,Jan 09 2013 22:48:35,Médico y Cirujano Medicina Interna HPTU Profesor Medicina Interna U de A Amante de la tecnologia y de enseñar el arte de la medicina,True,1577,Eastern Time (US & Canada),-18000,False,0
ZIKA,708404185289592832,Mar 11 2016 21:28:13,Brasil,BR,Sao Paulo-Brazil,0,4431,'zika vai lá',pt,emygr_,932333760,pt,São Paulo Brasil,1640,1394,False,Nov 07 2012 15:48:32,Se não for pra causar eu nem vou,True,89584,Mid-Atlantic,-7200,False,0
ZIKA,708404140779692034,Mar 11 2016 21:28:03,United States,US,New York-NY,0,212,'O brasileiro Léo Heller é relator de dir humanos ONU e está fazendo um apelo sobre o #Zika https//tco/iJFTC3xfT7 https//tco/YQSzLb5cKr',pt,RadioONU,47961740,en,Nova York,24357,923,False,Jun 17 2009 13:37:09,Somos a Rádio ONU em Português Um serviço oficial de notícias sobre as Nações Unidas inteiramente em português Nossa redação fica na sede da ONU em NY,True,23940,Eastern Time (US & Canada),-18000,False,2
ZIKA,708403146893217795,Mar 11 2016 21:24:06,Brasil,BR,Rio de Janeiro-Brazil,0,2534,'Só moleque zika Só celebridade Só moleque chique Os mais top da cidade 🎶📷👌😄 @ Arcos Da Lapa https//tco/cVpQIXCJKA',pt,eaimalandro,1050806101,pt,Rio de Janeiro,1052,699,False,Dec 31 2012 17:24:48,Quando a malandragem é perfeita ela queima o bagulho e sacode poeira Snap eaimalandro,True,7571,Atlantic Time (Canada),-14400,False,0
ZIKA,708403010507022337,Mar 11 2016 21:23:33,Argentina,AR,Salta-Argentina,0,14,'https//tco/R1fp4pSzFK ESTUDIO DE FRANCIA DIERÓN CUENTA QUE EL VIRUS ZIKA PUEDE PROVOCAR MENINGOENCEFALITIS https//tco/aOVW5TxnGC',es,RadioCadenaNOA,1026912144,es,San Ramon de la Nueva Oran,164,40,False,Dec 21 2012 18:36:24,Radio NOA 959 OranSalta La primera en decir la Verdad,True,4456,Buenos Aires,-10800,False,0
ZIKA,708402893976637440,Mar 11 2016 21:23:06,Paraguay,PY,Asuncion-Paraguay,0,6247,'😱 y el CDC confirmó la transmisión del #Zika por vía sexual !!!!! a cuidarseeeeee',es,ana_gRACielaa,163165114,es,Pilar Paraguay,1162,532,False,Jul 05 2010 18:24:03,sencilla pero caprichosa!! no soy media naranja de nadie pero tampoco un fruto prohibido! CERRISTA de cuna al cajón!! SnapChat e Instagram ana_gracielaa,True,16365,Brasilia,-10800,False,1
ZIKA,708402800284344321,Mar 11 2016 21:22:43,Brasil,BR,Sao Paulo-Brazil,0,4557,'Volto à hipocrisia Não há o que fazer para uma gestante com zika O governo vende a idéia de acompanhar Depois de pegar o vírus feito',pt,FJORN_M,85851704,pt,São Paulo Brasil,735,1412,False,Oct 28 2009 16:18:22,physician & surgeon for more than 30 years EPM/UNIFESP 1978 FGV musician mechanic atheist skeptic anticommunist,True,6634,Rome,3600,False,0
ZIKA,708402749680062464,Mar 11 2016 21:22:31,United Kingdom,GB,City of London-England,0,2008,'@abeatrizlessa vc esta com zika? kkkk',pt,arthcavalcante,67058085,en-gb,London England,659,255,False,Aug 19 2009 17:16:40,snap arthcavalcante,True,8804,Brasilia,-10800,False,0
ZIKA,708402746421022720,Mar 11 2016 21:22:30,Nigeria,NG,Sokoto-Nigeria,0,596,'FDA says GMO mosquito likely OK to fight Zika in Florida',en,AhmedIbb_,291854254,en,Community of Madrid Spain,767,447,False,May 02 2011 18:31:27,This world is a bridge and a bridge should not be taken as a home IGAhmedibb,True,71234,Arizona,-25200,False,0
